PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
H , 2 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,15 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H , 3 ,6 ,6 ,3 ,3 ,3 ,6 ,3 ,1 ,1 ,1 ,6 ,1 ,1 ,1 ,1 ,2 , 6 ,3 , 3 ,1 , 6 ,1 , 3 ,3 , 1 ,1 , 6 ,4 , 1 ,,,,,,,,,,,,,,,,,
H , 4 ,6 ,1 ,1 ,1 ,1 ,6 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,1 ,1 ,1 , 6 ,4 , 1 ,1 , 6 ,4 , 1 ,1 , 0 ,4 , 1 ,,,,,,,,,,,,,,,,,,,
H , 5 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,5 ,1 ,1 ,0 ,1 ,1 , 1 ,1 , 0 ,5 , 1 ,1 , 0 ,2 , 1 ,1 , 5 ,2 , 1 ,1 , 0 ,1 , 1 ,,,,,,,,,,,,,
H , 6 ,3 ,5 ,1 ,1 ,0 ,3 ,3 ,5 ,1 ,0 ,3 ,3 ,5 ,1 ,1 ,1 , 3 ,1 , 5 ,2 , 1 ,1 , 0 ,2 , 3 ,1 , 5 ,1 , 1 ,1 , 0 ,2 , 3 ,1 , 5 ,2 , 1 ,,,,,,,,,
H , 7 ,0 ,5 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 , 0 ,1 , 5 ,13 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,
H , 8 ,1 ,1 ,1 ,3 ,1 ,1 ,1 ,5 ,1 ,1 ,5 ,5 ,3 ,1 ,6 ,3 , 1 ,1 , 3 ,3 , 1 ,1 , 5 ,2 , 1 ,2 , 5 ,1 , 3 ,1 , 1 ,1 , 6 ,,,,,,,,,,,,,
H , 9 ,3 ,3 ,1 ,1 ,6 ,3 ,1 ,1 ,6 ,6 ,1 ,1 ,6 ,6 ,6 ,2 , 3 ,2 , 1 ,1 , 6 ,1 , 3 ,2 , 1 ,2 , 6 ,2 , 1 ,3 , 6 ,,,,,,,,,,,,,,,
H , 10 ,1 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,1 , 1 ,14 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
H , 11 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,15 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
